nombre,cod_depend,cod_tramo,cod_tipo_d,cod_estado,cod_munici,direccion,codigo_pos,cod_titula,utm_x,utm_y,v_desde,id_provinc
UNIVERSIDAD DE ALICANTE (APD),"60914","033300035",P,EX,"030149",,"03009",AD,715876.4286,4251327.5361,1,3
ALBORAYA,"65015","036000040",E,EX,"462508",,"46011",AD,729469.5384,4374017.5068,1,46
LA COVA,"69204","033140020",F,FS,"461593",,"46940",AD,716183.918,4375217.2465,1,46
MANISES AEROPUERTO,"69203","033140020",F,FS,"461593",,"46940",AD,717153.9008,4374814.4418,1,46
VILLAMEJOR (APD),"92001","033120010",Y,FS,"280133",,"28300",AD,432836.7143,4421116.6995,1,28
PARQUE DE OCIO (APD),"60115","033160010",F,FS,"281322",,"28330",AD,449280.2806,4453869.384,1,28
MADRID-SANTA CATALINA,"60004","039460010",E,EX,"280796",,"28053",AD,442494.5173,4469033.7539,1,28
VICALVARO-MERCANCIAS,"98201","029400030",E,EX,"280796",,"28032",AD,450686.7845,4474110.0124,1,28
BIF. REBOLLEDO,B9521,"029420010",B,EX,"280796",,"28053",AD,442799.5876,4467583.8441,1,28
VILLAVERDE BAJO,"60100","055000020",E,EX,"280796",,"28021",AD,441899.3221,4467113.8888,1,28
VICALVARO MERCANCIAS-PTO.SECO(CGD),"98222","029480005",G,EX,"280493",,"28821",PA,451681.2973,4476116.7395,1,28
MUSEO DELICIAS,XX006,"030009161",O,EX,"280796",,"28045",AD,441310.5356,4472251.8539,1,28
EL SALOBRAL,"60108","030009361",E,EX,"280796",,"28021",AD,442161.1106,4465076.5864,1,28
AGUJA KM. 1.4,A6001,"033000020",F,FS,"280796",,"28045",AD,442379.2175,4472392.4576,1,28
BIF. PLANETARIO,B6002,"033000025",B,EX,"280796",,"28053",AD,442327.6116,4470635.7161,1,28
SAN CRISTOBAL INDUSTRIAL,"60101","033000060",E,EX,"280796",,"28021",AD,440644.5336,4464829.5289,1,28
PINTO,"60103","033000070",E,EX,"281132",,"28320",AD,440152.6208,4454944.2989,1,28
ARANJUEZ,"60200","033000080",E,EX,"280133",,"28300",AD,447250.3506,4431809.8455,1,28
CASTILLEJO-AÑOVER,"60202","033000090",E,EX,"280133",,"28300",AD,436920.4749,4422422.2619,1,28
EL REBOLLAR,"66203","033100080",T,EX,"462135",,"46340",AD,671016.3956,4371636.9425,1,46
SEVILLA-PUERTO,"50803","044520005",A,EX,"410917",,"41012",AD,234652.6353,4139009.0334,1,41
VALLE DE TRAPAGA/TRAPAGARAN,"13503","017220010",T,EX,"480806",,"48510",AD,497666.5307,4794293.4567,1,48
ORTUELLA,"13504","017220010",T,EX,"480834",,"48530",AD,495100.8259,4795411.6627,1,48
PUTXETA,"13505","017220010",T,EX,"480025",,"48540",AD,492605.9944,4795873.6871,1,48
URIOSTE (APD),"13507","017220010",P,EX,"480834",,"48530",AD,496668.5932,4794967.2696,1,48
GALLARTA (APD),"13508","017220010",P,EX,"480834",,"48530",AD,494532.0914,4796275.1296,1,48
PEÑAFLOR,"60599","140100170",E,EX,"410554",,"41440",AV,282413.6845,4173979.3669,1,41
BIF. CAMBIADOR PUIGVERD,B4102,"120620010",F,FS,"251826",,"25153",AV,810826.728,4607442.9366,1,25
ESPINOSA-EL CABALLO,"14109","061600020",T,EX,"340719",,"34491",AD,387392.5486,4705867.075,1,34
LA GRANJA,"20106","068000070",T,EX,"241703",,"24370",AD,229711.5335,4722420.7188,1,24
MONTE LA REINA,"31007","068200015",A,EX,"492196",,"49800",AD,290981.1079,4598180.0212,1,49
CASTRONUÑO,"31004","068200005",T,EX,"471013",,"47520",AD,312515.0242,4585865.3015,1,47
NAVA DEL REY,"31002","068200005",A,EX,"471013",,"47500",AD,326222.5929,4577999.7918,1,47
POLLOS (APD),"31003","068200005",Y,FS,"471219",,"47116",AD,322437.9315,4587722.3141,1,47
CASTIL DE PEONES (APD),"11107","011000270",Y,FS,"90835",,"09258",AD,469216.8857,4704537.9803,1,9
RIBAVELLOSA (CGD),"11202","011000320",Y,FS,"092194",,"09200",AD,506558.2419,4727221.22,1,1
TRESPUENTES (APD),"11206","011000320",Y,FS,"019015",,"01230",AD,518965.3016,4743459.2747,1,1
OLAZTI-OLAZAGUTIA (APD),"11216","011000355",Y,FS,"311897",,"31809",AD,565524.9536,4747623.5511,1,31
K.M. 576.8,"11403","011000410",Y,FS,"200198",,"20200",AD,562564.3373,4766414.932,1,20
MIRIBILLA (APD),"13120","017000170",P,EX,"480209",,"48003",AD,505777.4751,4788432.7534,1,48
SAN ROQUE MERCANCIAS,"55026","044200050",E,EX,"110337",,"11360",AD,281235.4927,4012572.9732,1,11
AUTONOMIA (APD),"13207","017200020",P,EX,"480209",,"48010",AD,504378.3325,4789494.2179,1,48
EL PEDROSO DE LA ARMUÑA,"32006","011200030",P,EX,"372395",,"37410",AD,297877.3618,4550413.6048,1,37
PITIEGUA (APD),"32007","011200030",P,EX,"372549",,"37490",AD,292114.0915,4548783.7392,1,37
MORISCOS (APD),"32009","011200030",P,EX,"372072",,"37430",AD,282699.5406,4543316.959,1,37
BARBADILLO Y CALZADA,"33003","011200070",A,EX,"370726",,"37448",AD,257559.5139,4532747.4035,1,37
KM. 4.6 (LA PALMERA),"51106","044520003",Y,FS,"410917",,"41012",AD,235064.0867,4138462.0216,1,41
RIU FLUVIA,"79320","022700130",T,EX,"171870",,"17467",AD,993789.4212,4681683.3673,5,17
KM. 60.4 (PARCHITE),"55006","044200030",K,FS,"290846",,"29400",AD,311453.5219,4075903.6591,1,29
ARRIATE,"55008","044200040",T,EX,"290206",,"29350",AD,309042.0189,4073831.0512,1,29
LA INDIANA,"55009","044200040",A,EX,"290846",,"29400",AD,303933.7865,4070594.9903,1,29
JIMERA DE LIBAR,"55011","044200040",T,EX,"290635",,"29392",AD,296087.22,4059661.9868,1,29
SAN PABLO (APD),"55014","044200050",P,EX,"110218",,"11330",AD,283257.4441,4038570.6871,1,11
"BELLV.AG.672,900",B7172,"020002006",F,FS,"081017",,"08908",AD,927976.7619,4589497.1546,1,8
ARROYO DEL VALLE,"37316","140100120",O,EX,"140431",,"14600",AV,367517.7006,4228518.8421,1,14
BIF. MALAGA-A. V.,B0200,"140100150",B,EX,"140057",,"14720",AV,329151.1983,4189827.9811,1,14
MAJARABIQUE,"37803","140100170",E,EX,"410819",,"41309",AV,239216.4191,4151183.3791,1,41
CTT CERRO NEGRO AV,A0180,"140180010",T,EX,"280796",,"28053",AV,442623.7648,4470853.4783,1,28
"PK KM. 17,3",C0216,"140300010",K,EX,"140057",,"41400",AV,322749.4693,4175388.8663,1,41
"PK KM. 25,8",C0217,"140300020",K,EX,"140174",,"14100",AV,327562.7644,4168513.0295,1,41
"PK KM. 51,8",C0218,"140300030",K,EX,"140608",,"14546",AV,334777.9232,4145075.386,1,14
PUENTE GENIL - HERRERA,"02002","140300040",E,EX,"140608","Carretera A-318,km.9,0","14500",AV,338621.413,4136331.2063,1,14
BIF. NAZARET,B6504,"036060020",B,EX,"462508",,"46012",AD,729063.9704,4368781.5501,2,46
NAVALGRANDE,"10301","011000100",T,EX,"050935",,"05268",AD,370177.3109,4496160.8541,1,5
GUIMORCONDO,"10302","011000100",T,EX,"050198",,"05004",AD,363452.6504,4501045.4546,1,5
LEON,"15100","110840090",E,EX,"240896","Astorga,  s/n","24009",AV,288167.2179,4719080.249,48,24
LA GRANADA,"72205","022400030",A,EX,"082068",,"08798",AD,896004.6387,4589975.484,1,8
VIGO-PUERTO,"22305","060008121",F,FS,"360577",,"36201",AD,28847.945,4692201.7073,1,36
VIGO-TRASATLANTICOS,"22306","060008121",F,FS,"360577",,"36201",AD,28269.2281,4692200.6415,1,36
AGUILAS PTO.,"07006","030003221",F,FS,"300032",,"30880",AD,627336.2162,4141214.8727,1,30
ALACANT-PORT(LÍMITE CONEXIÓN),"62107","030003342",A,EX,,,,AD,718809.1959,4245552.0473,1,3
PUERTO DE SAGUNTO,"67224","030006102",G,EX,"462205",,"46500",AD,736859.9547,4393733.3228,1,46
BUTANO S.A. (CGD),A6210,"033360040",G,EX,"030149",,"03008",AD,715826.9031,4242007.9388,1,3
CASAS DEL MONTE,"30005","05999FS20",F,FS,"100553",,"10730",AD,246566.549,4455300.9205,1,10
ALDEANUEVA DEL CAMINO,"30006","05999FS20",F,FS,"100152",,"10740",AD,250217.6115,4459703.2156,1,10
LA LEBRERA,"37112","05999FS40",F,FS,"130343",,"13005",AD,420186.9054,4320559.3209,1,13
TORREJON DE VELASCO,"37005","05999FS70",F,FS,"281505",,"28990",AD,436104.9165,4449086.3924,1,28
PANTOJA Y ALAMEDA,"37007","05999FS70",F,FS,"451284",,"45290",AD,429342.6282,4431433.0219,1,28
PARETS DEL VALLES,"77005","022220010",T,EX,"081593",,"08150",AD,935874.4807,4613719.402,1,8
SAN JERONIMO (APD),"43000","044400020",P,EX,"410917",,"41092",AD,234857.9877,4146534.1212,9,41
BIF. BLANCALES,B0903,"130400053",B,EX,"281505",,"28990",AV,438393.4286,4446007.3841,9,28
"YELES AGUJA KM.34,397",A6000,"140100046",B,EX,"281505",,"28990",AV,434863.6487,4444308.4697,9,28
BASE DE MONTAJE AV VILLADA(CGD),"15021","061300035",G,EX,"342064",,"34340",AD,335788.2982,4683338.242,9,34
PALENCIA ARROYO VILLALOBON,"15000","061300005",T,EX,"341202",,"34004",AD,374649.0458,4649888.2394,9,34
"KM. 445,0","61018","033200055",Y,FS,"300389",,"30565",AD,654649.3885,4210796.3381,1,30
JIMENA DE LA FRONTERA,"55015","044200050",T,EX,"110218",,"11339",AD,281766.599,4033764.1364,1,11
GAUCIN,"55013","044200040",T,EX,"290461",,"29380",AD,286336.154,4046536.0784,1,29
SAN ROQUE-LA LINEA,"55018","044200050",A,EX,"110337",,"11368",AD,281385.7345,4010383.3858,1,11
ALGECIRAS,"55020","044200060",E,EX,"110048","Ctra. de Cádiz, s/n","11207",AD,279612.5239,4000751.803,1,11
BIF. PLAYA,B5442,"040004301",F,FS,"290672",,"29001",OT,372692.7208,4063767.4555,1,29
ORDUÑA,"13100","017000130",E,EX,"480741",,"48460",AD,498709.7311,4760215.9485,1,48
CONQUISTA,"37703","140100105",E,EX,"140207",,"14448",AV,370792.253,4249106.5301,1,14
"PK KM. 82,5",C0219,"140300050",K,EX,"410824",,"41590",AV,348063.4474,4118016.5258,1,41
"VFSL-AG.KM.5,8",B6501,"036080010",B,EX,"462508",,"46013",AD,728385.6857,4368846.9078,2,46
LA PRESA,"69205","033140020",F,FS,"461593",,"46940",AD,713564.1005,4377101.3299,1,46
RIBA-ROJA DE TURIA,"69206","033140020",F,FS,"462140",,"46190",AD,708829.4611,4380007.886,1,46
NAVAJUELOS,"61003","033200005",T,EX,"020740",,"02500",AD,616183.886,4278675.4144,1,2
KM. 73.2 (FRESNO DE RIBERA),"31008","068200015",K,FS,"490760",,"49590",AD,286582.3925,4600714.224,1,49
KM. 543.1,"20405","068000180",Y,FS,"150308",,"15006",AD,63429.2629,4811820.1216,1,15
GARROVILLA-LAS VEGAS (APD),"37611","045200147",P,EX,"60589",,"06870",AD,198502.4058,4313139.0919,50,6
RIERA DE RUBI,"72504","022460015",T,EX,"081846",,"08191",AD,918646.8316,4603342.199,5,8
CEMENTOS ASLAND (CGD),B6723,"030006101",F,FS,"462205",,"46500",AD,735810.3002,4393882.1009,1,46
FERROL,"21010","068040010",E,EX,"150367","Avda. de Compostela, s/n","15407",AD,76985.7883,4828321.015,1,15
BETANZOS-INFESTA,"20400","068000170",E,EX,"150098",,"15300",AD,75889.2194,4804157.868,1,15
"AGUJA KM. 545,4",A2045,"068340010",B,EX,"150308",,"15006",AD,63360.5188,4813976.4408,1,15
BIF. EL BURGO,B2041,"068000180",B,EX,"150308",,"15006",AD,63315.7534,4813515.3016,1,15
BIF. SAN DIEGO,B2051,"068000190",B,EX,"150308",,"15009",AD,62931.7938,4813682.0407,1,15
SANTURTZI-PUERTO,"13407","010007201",F,FS,"480828",,"48980",AD,497033.704,4798048.6757,1,48
SANTURTZI,"13405","017200070",E,EX,"480828",,"48980",AD,497561.1801,4797329.7583,1,48
VENTA DE BAÑOS,"11000","011000200",E,EX,"340231",,"34200",AD,375951.5281,4641662.1933,1,34
CAMPSA,XX002,"010001002",F,FS,"471551",,"47155",AD,360261.7301,4617338.1798,1,47
GAINCHURIZQUETA,"11517","011000440",Y,FS,"200533",,"20100",AD,592562.2927,4797715.7015,1,20
VALDEMANCO,"17101","011020090",Y,FS,"281586",,"28729",AD,443705.7608,4524309.0937,1,28
OQUILLAS,"17202","011020130",Y,FS,"092390",,"09360",AD,442916.5623,4630814.6013,1,9
KM. 210.1,"17203","011020130",K,EX,"90336",,"09350",AD,441558.2268,4635639.295,1,9
COGOLLOS,"17207","011020140",Y,FS,"091084",,"09320",AD,440875.1759,4671426.622,1,9
EL TARAJAL,"54411","044300120",Y,FS,"290672",,"29006",AD,365101.6762,4062902.4212,1,29
BAAMONDE,"20312","068000160",T,EX,"270076",,"27371",AD,113384.6001,4791061.0777,1,27
AGUADULCE,"01008","044220040",Y,FS,"410687",,"41640",AD,321877.5209,4124281.591,1,41
"AGUJA KM. 79,347",A7228,"022400080",F,FS,"080543",,"08755",AD,916217.5719,4601072.1616,5,8
MOLLET-SANT FOST,"79006","022700040",E,EX,"081249",,"08100",AD,935330.1747,4611150.3575,1,8
AEROPORT,"72400","022540010",E,EX,"081691",,"08820",AD,924827.7772,4584983.0926,1,8
BIF. POBLETE,B4005,"045240010",B,EX,"130564",,"13170",AD,421276.0934,4313996.5209,1,13
CAÑADA DE CALATRAVA,"37202","045200020",T,EX,"130343",,"13005",AD,413300.3937,4302438.7259,1,13
CALATRAVA,"37205","045200030",T,EX,"130914",,"13595",AD,407058.8493,4295537.0709,1,13
PUERTOLLANO,"37300","140100100",Y,FS,"130718","Muelle, s/n","13500",AV,403325.4888,4283119.7532,1,13
PUERTOLLANO-MERCANCÍAS,"37301","045200045",G,EX,"130718",,"13500",AD,400474.1941,4281641.0111,1,13
CARACOLLERA,"37303","045200060",T,EX,"130150",,"13471",AD,371764.8958,4285074.0305,1,13
GUADALMEZ-LOS PEDROCHES,"37308","045200070",T,EX,"130467",,"13490",AD,332205.2296,4285166.2882,1,13
VILLANUEVA DE LA SERENA,"37406","045200100",E,EX,"061535",,"06700",AD,257727.0484,4317034.8556,1,6
VILAMALLA,"79308","022700130",E,EX,"172266",,"17469",AD,993473.2477,4691128.2036,5,17
CERBERE,"79316","022700165",E,EX,,,,OT,1006966.5924,4717258.4556,1,17
RODA DE BARA-CAMB. DE ANCHO,"04200","022940010",Y,FS,"431310",,"43883",AD,872238.0935,4568611.6675,5,43
TERUEL,"67200","026100080",E,EX,"442160","Camino de la estación,  s/n","44001",AD,660507.2078,4467321.1146,1,44
BARRACAS,"67208","026100090",T,EX,"120206",,"12420",AD,696620.49,4431599.8408,1,12
SONEJA (APD),"67217","026100110",P,EX,"121068",,"12480",AD,719832.1358,4410110.7149,1,12
ESTIVELLA-ALBALAT DELS TARONGERS,"67221","026100120",T,EX,"461206",,"46590",AD,727337.8119,4398520.3915,1,46
GILET (APD),"67223","026100130",P,EX,"461347",,"46149",AD,729788.979,4395607.611,1,46
MONTORNES-BUTANO,"79008","022700052",O,EX,"081363",,"08170",AD,939900.245,4614868.231,5,8
GRANOLLERS-CENTRE,"79100","022700060",E,EX,"080961",,"08402",AD,941019.7675,4618871.85,1,8
GUALBA (APD),"79105","022700080",P,EX,"080977",,"08474",AD,960812.9681,4633331.4285,1,8
SANT CELONI,"79104","022700070",E,EX,"082021",,"08470",AD,957039.9351,4629474.6936,1,8
FORNELLS DE LA SELVA (APD),"79205","022700100",P,EX,"170736",,"17458",AD,981728.5006,4658912.8204,1,17
GIRONA,"79300","120500280",E,EX,"170792","Plaça de Espanya, s/n","17002",AV,981989.721,4663880.7195,5,17
FIGUERES,"79309","022700140",E,EX,"170669","Plaça de la estació,s/n","17600",AD,992348.0941,4696490.6384,1,17
PEÑISCOLA,"65310","036000120",Y,FS,"120897",,"12598",AD,784888.933,4477426.6437,1,12
VILLARQUEMADO,"67106","026100080",Y,FS,"442617",,"44380",AD,646029.7808,4486213.6033,1,44
CAUDE,"67109","026100080",Y,FS,"442160",,"44003",AD,654471.0202,4473315.1685,1,44
CONCUD,"67110","026100080",Y,FS,"442160",,"44397",AD,657199.6838,4471479.8949,1,44
P.B. EL VILLAR,"60706","033000195",E,EX,"020181",,"02691",AD,630815.6762,4307446.1778,51,2
EL ANGEL,"60707","033000195",Y,FS,"020096",,"02640",AD,655629.9112,4303098.0136,1,2
LENOVA-MANUEL (APD),"64007","033000270",P,EX,"461192",,"46669",AD,718269.9338,4325365.7125,1,46
LA POBLA LLARGA,"64102","033000270",A,EX,"462037",,"46670",AD,718845.3827,4328930.7199,1,46
ALGINET,"64106","033000270",Y,FS,"460312",,"46230",AD,717856.1604,4348993.6403,1,46
VILLARRUBIA DE SANTIAGO,"66004","033100010",T,EX,"451954",,"45360",AD,468630.6446,4424072.7503,1,45
LOS PALANCARES,"66102","033100050",F,FS,"160468",,"16340",AD,587466.3841,4426300.7903,1,16
LA GRAMEDOSA,"66106","033100060",Y,FS,"160565",,"16373",AD,605514.053,4405231.3643,1,16
YEMEDA-CARDENETE (APD),"66108","033100060",F,FS,"162769",,"16373",AD,612924.0188,4400938.4092,1,16
VILLORA (APD),"66109","033100060",F,FS,"162743",,"16371",AD,619009.9851,4400590.6517,1,16
ENGUIDANOS (APD),"66110","033100060",F,FS,"160822",,"16372",AD,627183.0759,4397402.7625,1,16
LAS CUEVAS (APD),"66113","033100070",F,FS,"462495",,"46300",AD,647777.1684,4386536.2932,1,46
SAN ANTONIO DE REQUENA (APD),"66201","033100080",P,EX,"462135",,"46390",AD,658983.4187,4376363.2692,1,46
REQUENA (APD),"66202","033100080",P,EX,"462135",,"46340",AD,662985.3423,4372996.0949,1,46
VENTA MINA-SIETE AGUAS (APD),"66205","033100080",T,EX,"460771",,"46360",AD,683244.492,4369354.4442,1,46
CHIVA,"66207","033100090",A,EX,"461115",,"46370",AD,695871.79,4371526.497,1,46
CIRCUIT RICARDO TORMO APD.,"66210","033100090",P,EX,"461094",,"46380",AD,704127.3314,4374466.4171,1,46
LORIGUILLA-REVA,"66209","033100090",T,EX,"461483",,"46393",AD,709209.5247,4373501.3011,1,46
ALDAIA,"66211","033100090",T,EX,"460214",,"46960",AD,718245.051,4371009.9338,1,46
XIRIVELLA-ALQUERIES (APD),"66214","033100090",P,EX,"461108",,"46950",AD,720911.4891,4371258.0478,1,46
MANISES,"69202","033140020",F,FS,"461593",,"46940",AD,718512.6925,4374197.124,1,46
VIANA,"10504","011000150",T,EX,"471935",,"47150",AD,353618.8797,4598423.4646,1,47
DUEÑAS,"10605","011000200",T,EX,"340698",,"34210",AD,372133.1138,4636631.0781,1,34
VALLADOLID UNIVERSIDAD (APD),"10610","011000165",P,EX,"471868",,"47011",AD,358119.4505,4613455.9972,1,47
TORQUEMADA,"11005","011000220",T,EX,"341821",,"34230",AD,392433.2852,4652364.2639,1,34
QUINTANA DEL PUENTE,"11006","011000220",T,EX,"341415",,"34250",AD,400858.6127,4659349.6996,1,34
ESTEPAR,"11010","011000230",T,EX,"091255",,"09230",AD,426277.2542,4680416.6507,1,9
QUINTANILLEJA,"11011","011000230",T,EX,"093386",,"09196",AD,433112.7874,4686441.2445,1,9
LA IBERIA (APD),"13402","017200070",P,EX,"480849",,"48910",AD,499636.3247,4795534.0958,1,48
PORTUGALETE  (APD),"13403","017200070",P,EX,"480789",,"48920",AD,498783.9304,4796198.739,1,48
PEÑOTA (APD),"13404","017200070",P,EX,"480828",,"48980",AD,498096.976,4797054.2236,1,48
GALINDO,"13501","017220010",T,EX,"480849",,"48910",AD,499172.5564,4794585.762,1,48
TRAPAGA (APD),"13502","017220010",P,EX,"480806",,"48510",AD,498584.0762,4794447.1453,1,48
SAGRADA FAMILIA (APD),"13509","017220010",P,EX,"480834",,"48530",AD,495645.6085,4795088.1115,1,48
EXOLUM (CGD),A6144,"033260020",G,EX,"300161",,"30202",AD,684112.9054,4163435.8181,1,30
ALBACETE MERCANCIAS,"60602","033000170",E,EX,"020030",,"02006",AD,598844.4183,4318469.9027,4,2
VILLARRASA (APD),"43012","044400060",P,EX,"210773",,"21850",AD,181365.1629,4143883.9732,1,21
NIEBLA-PUERTA DEL BUEY (APD),"43015","044400060",P,EX,"210530",,"21840",AD,173940.3996,4141004.3349,1,21
LAMETLLA DE MAR,"65405","036000145",T,EX,"430136",,"43860",AD,820205.6052,4533080.9768,1,43
VALENCIA DEL VENTOSO,"42003","045120010",T,EX,"061417",,"06330",AD,197768.5523,4240025.0445,1,6
CUMBRES MAYORES,"42006","045120020",T,EX,"210293",,"21380",AD,181386.3098,4217953.3005,1,21
ALMONASTER-CORTEGANA (APD),"42009","045120030",P,EX,"210046",,"21342",AD,166097.5275,4201658.1984,1,21
EL TAMUJOSO (APD),"42013","045120040",P,EX,"210237",,"21320",AD,156179.2691,4181951.0553,1,21
EL COBUJON (APD),"42018","045120050",P,EX,"210176",,"21300",AD,150563.4736,4159520.3168,1,21
CAZALLA-CONSTANTINA,"40113","045160040",A,EX,"410331",,"41450",AD,262322.1396,4201807.2546,1,41
FUENGIROLA,"54516","044360030",E,EX,"290542",,"29640",AD,354632.2141,4045266.1589,1,29
BIF. CARTUJA,B4301,"044400020",B,EX,"410896",,"41970",AD,234416.6263,4146336.5241,1,41
ALAMILLO,"43001","044400030",A,EX,"410212",,"41900",AD,232431.0916,4145506.4025,1,41
ESCACENA,"43009","044400045",T,EX,"210329",,"21870",AD,199725.2779,4144409.6877,1,21
CAMBIADOR DE PUIGVERD,"73023","120620010",F,FS,"251826",,"25153",AV,811592.1692,4607000.5543,1,25
"CAMBIADOR PLASENCIA AG. KM. 308,6",A7070,"022000210",B,EX,"500444",,"50296",AD,648375.3983,4618604.5966,1,50
EL PRAT DE LLOBREGAT,"71707","022000520",E,EX,"081691",,"08820",AD,925943.6259,4588002.3285,1,8
CIEZA,"61012","033200025",A,EX,"300196",,"30530",AD,638100.976,4234352.7659,1,30
CIUDAD RODRIGO,"33013","011200080",E,EX,"371073",,"37500",AD,201304.0571,4501317.0361,1,37
LOS MAJUELOS (CGD),"50414","044000120",G,EX,"140180",,"14620",AD,370304.4079,4200338.9613,1,14
AZANAQUE,"50601","044000190",Y,FS,"410248",,"41410",AD,267357.0794,4163894.8128,1,41
LOS MERINALES (APD),"51102","044000270",Y,FS,"410384",,"41703",AD,236849.1033,4133270.3745,1,41
LAS CABEZAS DE SAN JUAN,"51202","044000300",T,EX,"410205",,"41730",AD,237875.4741,4101082.6798,1,41
CAÑADA ANCHA,"51206","044000310",Y,FS,"110201",,"11400",AD,223587.4885,4068111.4318,1,11
EL PORTAL,"51301","044000320",Y,FS,"110201",,"11400",AD,219983.2364,4059277.2839,1,11
AZUCARERA DEL GUADALETE,"51304","044000320",Y,FS,"110201",,"11408",AD,220481.3744,4061414.1034,1,11
NACIMIENTO,"56304","044100090",Y,FS,"040656",,"04540",AD,532855.1649,4110124.4894,1,4
HOLCIM,"56314","044100100",Y,FS,"040470",,"04560",AD,547322.7218,4088241.8739,4,4
KM. 143.6 (LA ENCARNACIÓN),"42017","045120050",K,FS,"210176",,"21300",AD,152978.1196,4162766.2463,1,21
BIF.GRAO VALENCI,B6502,"036000030",F,FS,"462508",,"46024",AD,728748.7959,4370191.8845,2,46
PINAR DE ANTEQUERA,"08014","110800100",E,FS,"471868",,"47008",AV,354001.9935,4606019.9718,1,34
CASTIL PEONES APD,"11108","011000270",Y,FS,"090835",,"09258",AD,468058.1696,4703809.8024,1,9
ZUASTI,"80008","017100030",T,EX,"311311",,"31170",AD,602247.3616,4745339.5108,1,31
BIURRUN-CAMPANAS,"80104","017100050",T,EX,"310569",,"31398",AD,610391.7534,4727256.528,1,31
CARRASCAL,"80105","017100050",T,EX,"312384",,"31396",AD,611016.2203,4723142.6383,1,31
OLITE-ERRIBERRI,"80109","017100070",T,EX,"311918",,"31390",AD,610958.5595,4704512.487,5,31
PITILLAS (APD),"80111","017100070",Y,FS,"312055",,"31392",AD,612642.595,4697653.6397,1,31
MARCILLA DE NAVARRA,"80114","017100070",T,EX,"311635",,"31330",AD,605665.6677,4687744.8825,1,31
BRIONES,"81003","017000080",T,EX,"260342",,"26330",AD,518098.1248,4710304.7555,1,26
SAN ASENSIO,"81004","017000080",T,EX,"261294",,"26340",AD,520874.4731,4707611.4968,1,26
CENICERO,"81005","017000080",T,EX,"260466",,"26350",AD,530301.6233,4703713.4507,1,26
FUENMAYOR,"81006","017000080",A,EX,"260645",,"26360",AD,535273.1075,4704040.2459,1,26
CENICERO-SAN ISIDRO (APD),"81010","017000080",Y,FS,"260466",,"26350",AD,529060.7944,4703375.408,1,26
HARO-EL PARDO (APD),"81011","017000080",Y,FS,"260717",,"26200",AD,512896.9661,4713915.2021,1,26
BIDEBIETA-BASAURI,"13113","017000170",E,EX,"480157",,"48970",AD,508967.8958,4787130.374,1,48
OLLARGAN,"13114","017000170",T,EX,"480118",,"48003",AD,506779.1309,4787741.9355,1,48
ATAQUINES,"10411","011000130",T,EX,"470112",,"47210",AD,349690.5233,4560085.3067,1,47
LA GARENA (APD),"70111","022000075",P,EX,"280053",,"28806",AD,466686.2852,4481166.6197,1,28
ALCALA DE H.-UNIVERSIDAD (APD),"70107","022000090",P,EX,"280053",,"28805",AD,471596.6551,4483896.6393,1,28
FONTANAR,"70201","022000120",Y,FS,"191174",,"19290",AD,485658.1223,4507613.8357,1,19
BIF. VALLADA,B6401,"033000240",F,FS,"462515",,"46691",AD,700689.3728,4309455.099,38,46
SILLA,"64200","033000270",E,EX,"462303",,"46460",AD,722714.6218,4360111.0357,1,46
"S. VICENTE RASPEIG-AGJ KM. 448,7",A6090,"033300035",B,EX,"030149",,"03009",AD,715834.998,4251156.2208,1,3
SANTO ESTEVO DO SIL,"22003","068100010",T,EX,"270410",,"27438",AD,116377.5981,4707784.0811,1,27
SAN PEDRO DO SIL (APD),"22004","068100010",P,EX,"270410",,"27438",AD,112426.5128,4710853.1746,1,27
AREAS (APD),"22002","068100010",P,EX,"270594",,"27460",AD,119346.6602,4711013.6286,1,27
BARRA DE MIÑO,"22006","068100020",T,EX,"320261",,"32950",AD,104719.8457,4705491.5524,1,32
BARBANTES,"22101","068100030",T,EX,"320258",,"32450",AD,87109.6749,4699544.0152,1,32
CALDELAS (APD),"22110","068100040",P,EX,"360558",,"36700",AD,39332.9599,4670986.7832,1,36
MIÑO (APD),"21002","068040010",P,EX,"150487",,"15630",AD,78045.0029,4812002.6122,1,15
PONTEDEUME,"21004","068040010",A,EX,"150695",,"15600",AD,80554.3728,4819592.312,1,15
NEDA,"21009","068040010",T,EX,"150559",,"15510",AD,82701.783,4828783.0561,1,15
BETANZOS-CIDADE,"21001","068040010",T,EX,"150098",,"15300",AD,76792.6534,4805596.7781,1,15
PERBES (APD),"21003","068040010",P,EX,"150487",,"15630",AD,78644.1296,4815965.9181,1,15
CABANAS (APD),"21005","068040010",P,EX,"150158",,"15621",AD,81516.1343,4819961.8125,1,15
PERLIO (APD),"21008","068040010",P,EX,"150354",,"15500",AD,81406.0079,4826289.0785,1,15
CANAVAL,"22001","068100010",E,EX,"270594",,"27460",AD,122912.7757,4713579.5234,1,27
EL VENDRELL,"72201","022400010",E,EX,"431634",,"43700",AD,880419.2657,4573209.1802,1,43
ELS MONJOS,"72203","022400020",A,EX,"082515",,"08730",AD,890094.4266,4584176.3323,1,8
ITSASONDO (APD),"11406","011000410",P,EX,"200473",,"20248",AD,568177.3365,4768755.3271,1,20
